Year HCFC141B.box.1 HCFC141B.box.2 HCFC141B.box.3 HCFC141B.box.4 HCFC141B.sd.1 HCFC141B.sd.2 HCFC141B.sd.3 HCFC141B.sd.4 HFC134A.box.1 HFC134A.box.2 HFC134A.box.3 HFC134A.box.4 HFC134A.sd.1 HFC134A.sd.2 HFC134A.sd.3 HFC134A.sd.4 N2O.box.1 N2O.box.2 N2O.box.3 N2O.box.4 N2O.sd.1 N2O.sd.2 N2O.sd.3 N2O.sd.4 SF6.box.1 SF6.box.2 SF6.box.3 SF6.box.4 SF6.sd.1 SF6.sd.2 SF6.sd.3 SF6.sd.4 CFC11.box.1 CFC11.box.2 CFC11.box.3 CFC11.box.4 CFC11.sd.1 CFC11.sd.2 CFC11.sd.3 CFC11.sd.4 CFC12.box.1 CFC12.box.2 CFC12.box.3 CFC12.box.4 CFC12.sd.1 CFC12.sd.2 CFC12.sd.3 CFC12.sd.4 HCFC22.box.1 HCFC22.box.2 HCFC22.box.3 HCFC22.box.4 HCFC22.sd.1 HCFC22.sd.2 HCFC22.sd.3 HCFC22.sd.4
1988.542 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 307.269 306.411 305.769 306.641 0.216901 0.1598 0.319801 0.105475 NA NA NA NA NA NA NA NA 257.054 253.512 238.555 234.798 0.443475 2.37431 0.61048 0.179826 466.871 450.487 437.256 431.378 1.26736 1.00903 1.56464 0.320162 NA NA NA NA NA NA NA NA
1988.625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 307.334 306.407 305.847 306.838 0.30108 0.15804 0.344552 0.095727 NA NA NA NA NA NA NA NA 257.654 254.53 239.859 235.263 0.766406 0.930364 1.66671 0.172989 468.505 453.666 438.597 434.774 1.11846 1.241 1.12367 0.209288 NA NA NA NA NA NA NA NA
1988.708 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 307.506 306.502 305.858 306.85 0.233242 0.2062 0.327816 0.0520269 NA NA NA NA NA NA NA NA 258.228 256.263 241.327 236.217 0.541287 1.1049 1.84113 0.161404 470.184 456.659 440.689 437.842 1.54063 1.26314 1.60917 0.30602 NA NA NA NA NA NA NA NA
1988.792 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 307.821 306.769 306.29 306.766 0.319595 0.188624 0.313693 0.0509195 NA NA NA NA NA NA NA NA 258.729 257.806 242.804 236.842 0.384399 0.996866 0.794593 0.131726 471.704 459.232 443.656 440.636 0.835028 1.29232 1.63745 0.215016 NA NA NA NA NA NA NA NA
1988.875 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 308.214 306.974 306.838 306.781 0.398556 0.196273 0.312946 0.0522563 NA NA NA NA NA NA NA NA 259.808 258.886 244.131 237.413 0.480506 1.05829 0.135662 0.131926 472.843 460.751 447.321 441.347 1.20744 0.989296 1.57884 0.260435 NA NA NA NA NA NA NA NA
1988.958 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 308.676 307.092 307.168 306.681 0.328989 0.266713 0.154311 0.0624834 NA NA NA NA NA NA NA NA 259.981 259.171 245.28 238.657 0.888116 1.04201 2.52913 0.145816 473.669 461.838 450.259 442.434 1.80835 1.71947 2.3951 0.201385 NA NA NA NA NA NA NA NA
1989.042 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 308.897 307.124 307.458 306.812 0.172664 0.167286 0.293768 0.135242 NA NA NA NA NA NA NA NA 260.378 258.254 246.254 239.477 0.77765 2.33663 2.92643 0.180099 474.084 462.663 452.575 441.994 1.39573 1.28544 1.79801 0.441828 NA NA NA NA NA NA NA NA
1989.125 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 308.913 307.252 307.621 307.02 0.22509 0.174066 0.247702 0.0494571 NA NA NA NA NA NA NA NA 260.981 257.147 247.307 240.105 0.347699 1.19139 0.203493 0.0871229 474.288 464.611 453.282 442.497 0.903787 0.918958 1.37757 0.359051 NA NA NA NA NA NA NA NA
1989.208 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 308.949 307.309 307.573 307.118 0.24671 0.202471 0.28689 0.0553127 NA NA NA NA NA NA NA NA 261.801 257.576 247.634 240.927 0.824705 1.10197 4.08925 0.0931043 475.131 467.138 453.27 444.494 1.09293 1.30714 2.23327 0.322799 NA NA NA NA NA NA NA NA
1989.292 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 308.997 307.155 307.498 307.194 0.160077 0.185586 0.220918 0.0561174 NA NA NA NA NA NA NA NA 262.402 258.971 247.654 242.278 0.582157 0.904139 2.08643 0.0766418 476.682 469.483 454.124 447.455 1.19488 1.27116 1.49103 0.189049 NA NA NA NA NA NA NA NA
1989.375 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 308.882 307.06 307.382 307.451 0.223287 0.188899 0.28243 0.0892235 NA NA NA NA NA NA NA NA 263.275 260.077 246.488 243.683 0.542225 0.787953 1.35192 0.0899287 478.285 469.791 454.831 449.806 1.5381 0.997588 1.59797 0.138426 NA NA NA NA NA NA NA NA
1989.458 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 308.658 307.247 307.28 307.571 0.421512 0.13418 0.270974 0.0627551 NA NA NA NA NA NA NA NA 263.925 260.482 245.79 245.009 0.369322 0.962621 1.20526 0.0866475 480.006 470.025 454.885 451.914 1.39032 1.09504 1.40743 0.139749 NA NA NA NA NA NA NA NA
1989.542 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 308.377 307.537 307.346 307.669 0.479361 0.178158 0.322128 0.0592947 NA NA NA NA NA NA NA NA 264.785 261.429 245.749 246.355 0.772759 1.04986 1.81343 0.0792356 481.795 471.904 455.8 454.27 2.07109 0.973484 1.45468 0.103484 NA NA NA NA NA NA NA NA
1989.625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 308.201 307.641 307.512 307.791 0.382505 0.149788 0.222857 0.0539199 NA NA NA NA NA NA NA NA 265.628 262.852 247.102 247.378 0.896777 0.994616 0.993712 0.0817663 483.659 476.119 457.874 456.126 2.27731 1.05059 1.25928 0.102007 NA NA NA NA NA NA NA NA
1989.708 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 308.298 307.792 307.624 307.882 0.279187 0.16718 0.265971 0.0556386 NA NA NA NA NA NA NA NA 266.767 264.187 248.016 248.814 0.765258 1.00144 1.94812 0.0690228 485.872 479.328 459.634 457.664 1.46432 1.08687 1.30788 0.106417 NA NA NA NA NA NA NA NA
1989.792 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 308.698 307.994 307.692 308.11 0.203187 0.159095 0.292455 0.0524933 NA NA NA NA NA NA NA NA 267.799 265.565 249.591 249.837 1.28412 0.77032 1.22694 0.117669 488.297 480.723 461.852 458.986 1.13519 0.83189 1.98909 0.131049 NA NA NA NA NA NA NA NA
1989.875 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 309.18 308.256 308.01 308.311 0.15255 0.169852 0.313726 0.0732386 NA NA NA NA NA NA NA NA 269.027 266.184 250.595 250.373 0.562041 1.66131 1.20111 0.11525 490.366 481.511 463.453 460.45 3.30513 1.19597 1.77934 0.210338 NA NA NA NA NA NA NA NA
1989.958 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 309.618 308.708 308.412 308.259 0.213217 0.208462 0.295263 0.129852 NA NA NA NA NA NA NA NA 270.147 265.895 251.771 250.79 0.508771 1.51133 1.70759 0.22621 492.398 482.461 464.791 461.444 1.45323 1.06907 2.66 0.218523 NA NA NA NA NA NA NA NA
1990.042 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 309.903 308.989 308.657 308.294 0.307272 0.142558 0.268073 0.09663 NA NA NA NA NA NA NA NA 270.112 265.667 252.77 251.309 0.432947 1.50187 0.872005 0.120325 492.555 483.227 466.063 462.357 1.22665 1.62846 1.96102 0.144096 NA NA NA NA NA NA NA NA
1990.125 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 310.062 308.804 308.581 308.539 0.269031 0.198249 0.227808 0.0693811 NA NA NA NA NA NA NA NA 270.045 265.618 254.054 251.479 0.584617 1.10298 1.06525 0.118008 492.651 482.809 467.614 463.9 1.05444 1.30848 2.25274 0.16816 NA NA NA NA NA NA NA NA
1990.208 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 310.041 308.422 308.398 308.54 0.189988 0.30769 0.336631 0.0766216 NA NA NA NA NA NA NA NA 269.719 265.156 254.489 251.844 0.534138 0.877662 0.833395 0.102452 492.555 481.397 468.756 465.44 1.54797 1.33723 2.21903 0.14238 NA NA NA NA NA NA NA NA
1990.292 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 309.676 308.297 307.955 308.336 0.28389 0.130779 0.350214 0.0589276 NA NA NA NA NA NA NA NA 269.306 264.955 254.609 252.873 0.27861 0.561241 1.19313 0.10524 493.184 481.816 469.649 467.402 0.86547 0.82993 1.51747 0.148864 NA NA NA NA NA NA NA NA
1990.375 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 309.259 308.096 307.787 308.318 0.230108 0.349907 0.271618 0.060451 NA NA NA NA NA NA NA NA 268.567 265.39 254.896 253.795 0.380108 0.615427 0.629663 0.114899 493.239 483.922 470.401 469.33 0.84786 0.982269 0.936933 0.333495 NA NA NA NA NA NA NA NA
1990.458 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 308.836 308.169 307.737 308.417 0.32516 0.348368 0.307662 0.0636769 NA NA NA NA NA NA NA NA 268.359 265.998 255.482 254.726 0.423997 0.798832 0.704927 0.102855 494.462 485.489 471.384 471.112 1.10263 1.16484 0.982711 0.140409 NA NA NA NA NA NA NA NA
1990.542 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 308.84 308.522 307.82 308.615 0.277519 0.485548 0.261438 0.0707479 NA NA NA NA NA NA NA NA 268.626 266.647 255.966 255.525 0.515351 0.763489 0.88917 0.103657 494.782 485.621 472.513 471.435 1.43313 0.839441 1.2 0.147578 NA NA NA NA NA NA NA NA
1990.625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 309.079 308.929 307.966 308.864 0.247115 0.425234 0.346385 0.0878503 NA NA NA NA NA NA NA NA 268.847 267.35 256.946 256.405 0.532108 0.804205 1.25164 0.106796 495.384 486.756 474.315 473.109 1.10162 0.914511 1.58478 0.136431 NA NA NA NA NA NA NA NA
1990.708 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 309.718 309.012 308.262 309.197 0.176062 0.362034 0.237484 0.117963 NA NA NA NA NA NA NA NA 269.306 267.361 258.063 257.226 0.674633 0.657215 1.05746 0.10908 496.566 489.011 476.238 474.992 0.93238 0.910116 1.62792 0.249867 NA NA NA NA NA NA NA NA
1990.792 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 310.19 308.827 308.465 309.329 0.190083 0.23265 0.273408 0.138343 NA NA NA NA NA NA NA NA 269.884 266.957 258.948 257.933 0.243195 0.3826 0.916515 0.116295 497.94 490.6 478.098 476.889 0.790195 0.724068 1.254 0.310709 NA NA NA NA NA NA NA NA
1990.875 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 310.447 308.733 308.68 309.202 0.294419 0.150668 0.239903 0.133769 NA NA NA NA NA NA NA NA 271.225 267.438 259.661 258.56 0.271653 0.521526 1.20531 0.124532 499.519 491.263 479.647 477.306 0.716733 0.88994 1.61489 0.301608 NA NA NA NA NA NA NA NA
1990.958 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 310.405 308.755 308.897 309.004 0.2322 0.174179 0.30619 0.0746364 NA NA NA NA NA NA NA NA 271.781 268.283 260.572 259.082 0.438851 0.667055 1.34935 0.0606382 500.98 490.914 481.606 478.269 1.39544 0.897735 2.0782 0.206443 NA NA NA NA NA NA NA NA
1991.042 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 310.539 309.088 309.151 308.992 0.28749 0.165769 0.24067 0.107963 NA NA NA NA NA NA NA NA 271.722 268.217 261.7 259.786 0.379754 0.540507 1.2415 0.100754 501.431 490.575 483.957 479.319 0.88385 0.945013 1.33428 0.210069 NA NA NA NA NA NA NA NA
1991.125 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 310.633 309.271 309.345 309.238 0.231945 0.127696 0.206612 0.0636912 NA NA NA NA NA NA NA NA 271.419 267.634 262.766 260.208 0.364361 0.269611 1.32654 0.0847582 501.334 490.861 485.738 480.548 0.824812 0.733148 1.89247 0.179024 NA NA NA NA NA NA NA NA
1991.208 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 310.606 309.132 309.246 309.368 0.192713 0.176188 0.257882 0.137779 NA NA NA NA NA NA NA NA 271.663 267.787 262.388 260.486 0.291005 0.447476 0.985515 0.109456 502.271 492.852 485.567 481.184 0.764336 0.838042 1.24015 0.211384 NA NA NA NA NA NA NA NA
1991.292 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 310.486 308.844 309.131 309.508 0.250483 0.167934 0.247992 0.157404 NA NA NA NA NA NA NA NA 272.105 268.414 262.147 260.788 0.373677 0.605594 0.969652 0.125157 503.273 494.567 485 482.337 0.794585 0.761332 1.46347 0.348218 NA NA NA NA NA NA NA NA
1991.375 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 310.137 308.908 309.147 308.464 0.285164 0.178097 0.13621 0.38859 NA NA NA NA NA NA NA NA 271.723 268.723 262.233 261.437 0.364367 0.79116 0.670419 0.0926569 503.545 495.693 485.496 481.042 0.890213 0.746297 1.79997 1.16993 NA NA NA NA NA NA NA NA
1991.458 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 309.813 308.839 309.121 308.677 0.252164 0.128435 0.386261 0.20807 NA NA NA NA NA NA NA NA 271.518 268.717 262.173 267.176 0.536351 0.763162 0.851517 0.869231 504.035 496.956 486.189 482.595 1.02259 0.726728 1.22418 1.19626 NA NA NA NA NA NA NA NA
1991.542 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 309.92 308.801 308.826 308.821 0.186691 0.179966 0.284268 0.263688 NA NA NA NA NA NA NA NA 271.736 268.302 262.042 267.812 0.329879 0.728723 0.972776 3.13799 504.93 497.855 486.751 485.226 0.966675 0.752394 1.21056 1.17758 NA NA NA NA NA NA NA NA
1991.625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 309.949 308.863 308.633 309.044 0.130184 0.117807 0.113259 0.196695 NA NA NA NA NA NA NA NA 271.501 268.19 262.377 265.819 0.331825 0.553156 0.927629 0.365818 506.508 496.446 487.598 486.797 0.975584 0.755425 1.33473 1.21039 NA NA NA NA NA NA NA NA
1991.708 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 310.197 309.039 308.647 309.177 0.200043 0.134256 0.268025 0.205956 NA NA NA NA NA NA NA NA 271.544 268.474 262.421 263.734 0.352162 0.721716 0.946989 0.23222 507.953 495.729 488.619 489.397 0.713022 0.914682 1.39205 1.43989 NA NA NA NA NA NA NA NA
1991.792 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 310.301 308.997 308.91 309.254 0.12136 0.120773 0.235303 0.242495 NA NA NA NA NA NA NA NA 273.007 268.989 262.883 264.208 0.314777 0.75678 0.856117 0.261995 509.993 497.166 490.297 490.475 0.716411 0.851432 1.09763 1.43852 NA NA NA NA NA NA NA NA
1991.875 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 310.475 308.926 309.061 309.846 0.251941 0.091696 0.180435 0.0656185 NA NA NA NA NA NA NA NA 274.864 269.669 263.334 264.698 0.948493 0.949344 0.922229 0.394689 511.831 499.637 491.48 490.116 0.77358 0.855207 1.35508 0.787919 NA NA NA NA NA NA NA NA
1991.958 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 310.674 308.86 309.303 309.893 0.248552 0.0827665 0.173583 0.0704535 NA NA NA NA NA NA NA NA 274.872 270.432 263.345 264.523 0.329409 0.322523 1.25614 0.46596 512.945 500.514 492.357 488.683 0.831933 0.833894 1.88907 1.09252 NA NA NA NA NA NA NA NA
1992.042 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 310.91 309.061 309.592 309.831 0.300321 0.0841656 0.13419 0.0524948 NA NA NA NA NA NA NA NA 274.333 271.002 264.129 264.513 0.462557 0.637747 0.704338 0.538476 513.606 501.805 494.631 490.303 0.843754 0.893142 1.60166 0.92584 109.95 NA 93.55 NA 0.0259183 NA 1.22522 NA
1992.125 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 310.901 309.288 309.802 309.774 0.219256 0.0933167 0.49791 0.046969 NA NA NA NA NA NA NA NA 273.8 271.195 265.153 264.426 0.247434 0.564491 1.48534 0.609806 514.507 503.457 497.365 493.721 0.802659 0.735252 2.42935 1.54697 107.627 101.8 91.5317 90.55 0.0267264 0.114289 1.06303 0.376543
1992.208 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 310.946 309.325 309.674 309.64 0.224362 0.126644 0.155311 0.046969 NA NA NA NA NA NA NA NA 273.876 271.434 265.528 264.588 0.467767 0.706469 1.12075 0.497749 514.66 504.093 498.098 495.669 0.931509 1.59683 2.08716 1.09136 109.051 102.704 92.8889 92.3554 0.0904982 0.238017 0.518423 0.133135
1992.292 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 310.844 309.254 309.438 309.814 0.223152 0.128311 0.180435 0.0573298 NA NA NA NA NA NA NA NA 274.186 271.483 265.172 264.612 0.293055 0.552651 1.27221 0.498227 515.343 504.116 497.98 496.611 0.755609 0.642362 1.55571 1.13317 110.601 103.625 95.3857 94.24 0.133716 0.404094 0.316096 0.259785
1992.375 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 310.702 309.238 309.266 309.954 0.205623 0.123311 0.210127 0.0697628 NA NA NA NA NA NA NA NA 274.936 271.567 265.093 264.806 0.371975 0.87071 0.174005 0.466427 516.946 504.915 498.773 498.858 0.949387 1.78271 1.2149 1.5944 110.328 104.394 95.6861 93.5927 0.111245 0.238017 0.518423 0.133135
1992.458 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 310.784 309.185 309.213 309.874 0.19313 0.103315 0.169015 0.046969 NA NA NA NA NA NA NA NA 275.132 271.678 265.389 265.386 0.32963 0.586711 1.00064 0.454111 518.398 506.566 499.583 498.829 0.910102 2.10676 1.15772 1.09243 110.484 105.565 95.2492 93.9359 0.120406 0.20953 0.576245 0.133135
1992.542 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 310.925 309.086 309.416 309.78 0.237773 0.103315 0.148459 0.0476597 NA NA NA NA NA NA NA NA 274.983 271.826 266.23 266.335 0.336424 0.404184 1.3332 0.394016 519.074 507.669 500.673 498.549 0.780507 2.27545 1.02766 1.1918 111.016 106.278 95.2252 95.3582 0.100567 0.0598658 0.939895 0.0750381
1992.625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 310.812 309.087 309.616 309.895 0.186661 0.113313 0.146175 0.0497319 NA NA NA NA NA NA NA NA 274.904 271.803 266.733 267.444 0.314738 0.409469 1.19804 0.153019 519.911 508.895 501.948 500.714 0.863091 2.63669 1.37478 1.07751 111.497 106.25 96.3743 95.6976 0.0508116 0.189121 0.352461 0.170686
1992.708 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 310.785 309.113 309.671 310.009 0.183363 0.108314 0.13704 0.0490412 NA NA NA NA NA NA NA NA 275.623 271.719 267.144 268.278 0.452495 0.571938 0.871156 0.747002 519.896 509.059 503.11 503.608 0.804789 1.64905 1.55572 0.968807 112.02 106.198 97.9753 96.2321 0.0671412 0.0870775 0.330082 0.154249
1992.792 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 310.971 309.113 309.537 310.091 0.192894 0.0999822 0.150743 0.0524948 NA NA NA NA NA NA NA NA 276.623 271.601 267.314 268.411 0.343775 0.594048 0.999224 0.352868 519.133 508.596 503.47 504.628 0.656703 0.748286 1.36937 1.46264 112.025 105.953 98.4574 96.3617 0.120406 0.337425 0.279731 0.20824
1992.875 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 311.229 309.146 309.65 310.035 0.237916 0.106648 0.164447 0.0483505 NA NA NA NA NA NA NA NA 276.995 271.871 267.652 268.267 0.452421 0.645969 0.755608 0.346115 519.136 508.9 504.278 504.532 0.749146 0.804569 1.33568 1.09329 113.519 107.853 98.255 96.3744 0.114232 0.238017 0.518423 0.20798
1992.958 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 311.273 309.132 309.856 310.107 0.300053 0.104981 0.196423 0.0518041 NA NA NA NA NA NA NA NA 276.823 272.987 268.133 268.033 0.397083 0.471339 0.382538 0.764959 520.127 510.017 505.525 503.697 0.646163 1.09409 1.68994 1.16743 114.431 109.46 98.1588 95.8538 0.180462 0.443551 0.518423 0.167964
1993.042 0.416995 0.486873 0.25 0.232468 0.0141561 0.0427573 0.0484508 0.0213826 NA NA NA NA NA NA NA NA 311.416 309.119 309.89 310.65 0.300628 0.129977 0.226115 0.0828865 NA NA NA NA NA NA NA NA 277.049 273.913 268.333 267.655 0.336694 0.805466 0.569116 0.705759 520.577 510.165 506.268 502.499 0.751768 1.07143 1.62282 2.31039 113.155 108.102 98.072 95.676 0.152196 0.238017 0.710516 0.262681
1993.125 0.592719 0.53 0.29 0.2 0.026309 0.0471321 0.00969016 0.0206976 NA NA NA NA NA NA NA NA 311.66 309.121 309.97 311.096 0.279714 0.104981 0.223831 0.0518041 NA NA NA NA NA NA NA NA 276.847 272.863 268.459 267.116 0.247538 0.726243 1.49958 0.679374 520.354 510.308 506.724 502.292 0.713597 2.20084 1.9487 1.26864 112.015 106.392 98.2002 95.7538 0.136995 0.182077 0.374839 0.254015
1993.208 0.767665 0.29032 0.455508 0.193872 0.020131 0.0335825 0.0710501 0.0348442 NA NA NA NA NA NA NA NA 311.821 309.115 310.271 310.906 0.261955 0.0966495 0.196423 0.0490412 NA NA NA NA NA NA NA NA 276.302 271.591 268.771 265.753 0.372001 0.830123 1.05746 0.34898 520.007 510.623 507.824 500.871 0.660454 1.41339 1.34737 1.1203 113.142 106.788 97.9658 96.2559 0.106078 0.238017 0.518423 0.224122
1993.292 0.709484 0.557394 0.32 0.254035 0.0257674 0.0295075 0.00969016 0.0462286 NA NA NA NA NA NA NA NA 311.804 309.054 309.972 310.637 0.217208 0.0983158 0.214695 0.0524948 NA NA NA NA NA NA NA NA 276.401 271.867 268.634 264.824 0.316754 0.682619 1.2772 0.204476 520.286 511.661 507.737 500.607 0.635777 1.14549 1.62726 1.23501 112.921 107.433 97.8262 96.5399 0.131498 0.199719 1.08536 0.196552
1993.375 0.886137 0.755266 0.295373 0.276572 0.0199229 0.0282792 0.0782576 0.0265384 NA NA NA NA NA NA NA NA 311.547 309.128 309.46 310.603 0.204672 0.103315 0.226115 0.0511133 NA NA NA NA NA NA NA NA 276.19 272.616 268.09 266.911 0.259596 0.558504 1.13711 0.37412 521.256 512.837 506.881 502.377 2.16201 0.916862 1.37904 1.10303 113.025 107.545 98.4436 97.5924 0.0983794 0.0897987 0.518423 0.170905
1993.458 0.996453 0.678385 0.369282 0.287342 0.020062 0.0284955 0.0491461 0.0352633 NA NA NA NA NA NA NA NA 311.219 309.176 309.333 310.749 0.209987 0.136642 0.205559 0.0511133 NA NA NA NA NA NA NA NA 275.425 272.864 268.399 268.234 0.493512 0.840917 1.25393 1.03352 522.309 513.228 506.785 505.898 1.03317 0.91494 1.24716 1.146 115.702 108.798 98.7836 98.1921 0.292305 0.238017 0.240568 0.174521
1993.542 1.19723 0.800035 0.428639 0.349326 0.0293126 0.023566 0.0969016 0.0253755 NA NA NA NA NA NA NA NA 311.207 309.139 309.625 310.887 0.236915 0.124978 0.191855 0.0497319 NA NA NA NA NA NA NA NA 274.968 272.791 268.876 266.742 0.388744 0.408184 0.172271 0.639979 522.816 512.512 507.876 509.404 0.938976 0.851627 1.11389 1.15906 116.951 109.61 99.0971 98.6701 0.148985 0.0819405 0.300427 0.15642
1993.625 1.28682 0.993625 0.46693 0.382887 0.0118504 0.0383539 0.0223552 0.0113337 NA NA NA NA NA NA NA NA 311.193 309.096 309.78 311.123 0.179761 0.131643 0.207843 0.0559484 NA NA NA NA NA NA NA NA 275.175 272.589 269.172 265.801 0.282025 0.5633 1.54046 0.42337 523.348 513.092 509.125 508.814 0.804962 0.756949 1.29536 2.81474 115.053 110.32 100.676 99.0392 0.104354 0.133337 0.201406 0.206256
1993.708 1.46068 1.25374 0.633408 0.428775 0.0172148 0.0329925 0.0242254 0.00888566 NA NA NA NA NA NA NA NA 311.379 309.336 309.782 311.198 0.204198 0.168303 0.226115 0.071835 NA NA NA NA NA NA NA NA 275.061 272.543 268.814 267.908 0.395229 0.465364 1.20689 0.179501 523.816 514.752 509.919 506.138 0.798175 0.877729 1.27488 1.3821 114.599 110.712 102.043 99.3424 0.0975606 0.140594 0.257352 0.128798
1993.792 1.65803 1.36268 0.652145 0.453503 0.0198533 0.041879 0.0923017 0.0203798 NA NA NA NA NA NA NA NA 311.592 309.598 309.649 311.243 0.213843 0.171636 0.223831 0.0711442 NA NA NA NA NA NA NA NA 275.471 273.031 268.154 269.339 0.219935 0.702342 0.745098 0.836661 524.127 516.217 509.814 505.314 0.768763 0.798407 1.42384 1.05358 115.536 111.634 101.194 100.006 0.141516 0.238017 0.518423 0.168547
1993.875 1.81294 1.47391 0.696705 0.493112 0.0157183 0.023566 0.0775213 0.0191325 NA NA NA NA NA NA NA NA 311.771 309.804 309.792 311.377 0.342015 0.161638 0.237535 0.0683814 NA NA NA NA NA NA NA NA 275.979 273.226 268.512 268.69 0.306261 0.834507 0.945056 0.198889 523.961 516.767 510.734 506.652 0.701471 0.595238 1.55693 0.983145 117.571 112.417 102.152 100.668 0.170208 0.137419 0.683982 0.160655
1993.958 1.87461 1.37482 0.745978 0.512023 0.0142409 0.0360464 0.0841709 0.0513372 NA NA NA NA NA NA NA NA 311.737 309.938 310.022 311.1 0.233839 0.174969 0.274079 0.071835 NA NA NA NA NA NA NA NA 276.364 273.143 269.673 268.04 0.642918 0.512632 0.776602 0.342091 523.619 516.741 512.136 505.669 0.700155 0.539805 1.55804 1.05249 118.48 112.795 102.264 101.11 0.202413 0.238017 1.29716 0.225031
1994.042 2.04325 1.31234 0.850245 0.593844 0.0361367 0.0612717 0.0775213 0.0155232 NA NA NA NA NA NA NA NA 311.828 310.078 310.1 310.577 0.247698 0.166637 0.235251 0.0669999 NA NA NA NA NA NA NA NA 276.274 272.597 270.091 267.391 0.261835 0.564087 0.806135 0.453347 523.507 516.484 513.086 506.127 0.898363 0.614367 1.62223 1.06376 118.498 111.955 103.18 100.957 0.195175 0.563282 1.4762 0.298995
1994.125 2.17614 1.54458 1.05464 0.626594 0.0334139 0.0329925 0.0387606 0.0218717 NA NA NA NA NA NA NA NA 311.786 310.145 310.198 310.238 0.199617 0.168303 0.214695 0.0552577 NA NA NA NA NA NA NA NA 275.866 272.556 269.84 266.786 0.289724 0.487842 0.956859 0.193136 523.359 516.923 513.48 506.714 0.813783 0.655097 1.56127 1.43188 118.277 113.233 104.539 100.955 0.0815289 0.838121 1.09934 0.252811
1994.208 2.26052 1.80162 1.22479 0.760049 0.0145369 0.0542019 0.078165 0.0414266 NA NA NA NA NA NA NA NA 311.926 310.319 310.438 310.327 0.104788 0.219961 0.242103 0.0504226 NA NA NA NA NA NA NA NA 275.415 273.017 269.418 266.279 0.307805 0.410794 0.907101 0.403248 523.319 517.22 514.335 505.525 0.663967 0.736116 1.83359 1.10598 119.534 114.867 106.911 101.465 0.113305 0.50236 0.518423 0.170163
